표제어,동형어 번호,구분,품사,고유어 여부,원어
바른길,0,단어,명사,고유어,
바른길,0,단어,명사,고유어,
바른대로,0,단어,부사,고유어,
바른말,0,단어,명사,고유어,
바른손,0,단어,명사,고유어,
바른쪽,0,단어,명사,고유어,
바른편,0,단어,명사,혼종어,바른便
바리바리,0,단어,부사,고유어,
바리케이드,0,단어,명사,외래어,barricade
바리톤,0,단어,명사,외래어,baritone
바바리,0,단어,명사,외래어,←Burberry
바바리코트,0,단어,명사,외래어,←Burberry coat
바벨,0,단어,명사,외래어,barbell
바보,0,단어,명사,고유어,
바보,0,단어,명사,고유어,
바보상자,0,단어,명사,혼종어,바보箱子
바보스럽다,0,단어,형용사,고유어,
바보짓,0,단어,명사,고유어,
바비큐,0,단어,명사,외래어,barbecue
바빠-,0,단어,품사 없음,고유어,
바쁘-,0,단어,품사 없음,고유어,
바쁘다,0,단어,형용사,고유어,
바쁘다,0,단어,형용사,고유어,
바쁘다,0,단어,형용사,고유어,
바쁘다,0,단어,형용사,고유어,
바삐,0,단어,부사,고유어,
바삐,0,단어,부사,고유어,
바사삭,0,단어,부사,고유어,
바사삭,0,단어,부사,고유어,
바사삭,0,단어,부사,고유어,
바삭,0,단어,부사,고유어,
바삭,0,단어,부사,고유어,
바삭,0,단어,부사,고유어,
바삭거리다,0,단어,동사,고유어,
바삭거리다,0,단어,동사,고유어,
바삭거리다,0,단어,동사,고유어,
바삭대다,0,단어,동사,고유어,
바삭대다,0,단어,동사,고유어,
바삭대다,0,단어,동사,고유어,
바삭바삭,0,단어,부사,고유어,
바삭바삭,0,단어,부사,고유어,
바삭바삭,0,단어,부사,고유어,
바삭바삭하다,0,단어,형용사,고유어,
바삭하다,0,단어,형용사,고유어,
바셀린,0,단어,명사,외래어,vaseline
바소쿠리,0,단어,명사,고유어,
바수다,0,단어,동사,고유어,
바순,0,단어,명사,외래어,bassoon
바스락,0,단어,부사,고유어,
바스락거리다,0,단어,동사,고유어,
바스락대다,0,단어,동사,고유어,
바스락바스락,0,단어,부사,고유어,
바스락바스락하다,0,단어,동사,고유어,
바스락하다,0,단어,동사,고유어,
바스러지다,0,단어,동사,고유어,
바스켓,0,단어,명사,외래어,basket
바싹,0,단어,부사,고유어,
바싹,0,단어,부사,고유어,
바싹,0,단어,부사,고유어,
바싹,0,단어,부사,고유어,
바싹,0,단어,부사,고유어,
바싹,0,단어,부사,고유어,
바싹,0,단어,부사,고유어,
바싹바싹,0,단어,부사,고유어,
바싹바싹,0,단어,부사,고유어,
바싹바싹,0,단어,부사,고유어,
바싹바싹,0,단어,부사,고유어,
바싹바싹,0,단어,부사,고유어,
바싹바싹,0,단어,부사,고유어,
바싹바싹,0,단어,부사,고유어,
바야흐로,0,단어,부사,고유어,
바위,0,단어,명사,고유어,
바위,0,단어,명사,고유어,
바위산,0,단어,명사,혼종어,바위山
바위섬,0,단어,명사,고유어,
바위틈,0,단어,명사,고유어,
바위틈,0,단어,명사,고유어,
바윗돌,0,단어,명사,고유어,
바이,0,단어,부사,고유어,
바이러스,0,단어,명사,외래어,virus
바이러스,0,단어,명사,외래어,virus
바이블,0,단어,명사,외래어,bible
바이어,0,단어,명사,외래어,buyer
바이올리니스트,0,단어,명사,외래어,violinist
바이올린,0,단어,명사,외래어,violin
바이트,0,단어,의존 명사,외래어,byte
바인더,0,단어,명사,외래어,binder
바자,0,단어,명사,혼종어,bazar bazaar
바자회,0,단어,명사,혼종어,bazar會
바지,0,단어,명사,고유어,
바지락,0,단어,명사,고유어,
바지런,0,단어,명사,고유어,
바지런하다,0,단어,형용사,고유어,
바지저고리,0,단어,명사,고유어,
바지저고리,0,단어,명사,고유어,
바지춤,0,단어,명사,고유어,
바지통,0,단어,명사,고유어,
바지통,0,단어,명사,고유어,
바짓가랑이,0,단어,명사,고유어,
바짝,0,단어,부사,고유어,
바짝,0,단어,부사,고유어,
바짝,0,단어,부사,고유어,
바짝,0,단어,부사,고유어,
바짝,0,단어,부사,고유어,
바짝,0,단어,부사,고유어,
바짝,0,단어,부사,고유어,
바쳐-,0,단어,품사 없음,고유어,
바치-,0,단어,품사 없음,고유어,
바치다,0,단어,동사,고유어,
바치다,0,단어,동사,고유어,
바치다,0,단어,동사,고유어,
바캉스,0,단어,명사,외래어,vacance
바코드,0,단어,명사,외래어,bar code
바퀴,1,단어,명사,고유어,
바퀴,2,단어,명사,고유어,
바퀴,3,단어,의존 명사,고유어,
바퀴벌레,0,단어,명사,고유어,
바큇살,0,단어,명사,고유어,
바탕,0,단어,명사,고유어,
바탕,0,단어,명사,고유어,
바탕,0,단어,명사,고유어,
바탕색,0,단어,명사,혼종어,바탕色
바탕색,0,단어,명사,혼종어,바탕色
바탕천,0,단어,명사,고유어,
바텐더,0,단어,명사,외래어,bartender
바통,0,단어,명사,외래어,bâton
바통,0,단어,명사,외래어,bâton
바투,0,단어,부사,고유어,
바투,0,단어,부사,고유어,
바티칸 시국,0,구,품사 없음,혼종어,Vatican市國
박,1,단어,명사,고유어,
박,2,단어,의존 명사,한자어,泊
박꽃,0,단어,명사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박다,0,단어,동사,고유어,
박대,0,단어,명사,한자어,薄待
박대,0,단어,명사,한자어,薄待
박대하다,0,단어,동사,혼종어,薄待하다
박대하다,0,단어,동사,혼종어,薄待하다
박동,0,단어,명사,한자어,搏動
박동하다,0,단어,동사,혼종어,搏動하다
박두,0,단어,명사,한자어,迫頭
박두하다,0,단어,동사,혼종어,迫頭하다
박람회,0,단어,명사,한자어,博覽會
박력,0,단어,명사,한자어,迫力
박멸,0,단어,명사,한자어,撲滅
박멸되다,0,단어,동사,혼종어,撲滅되다
박멸하다,0,단어,동사,혼종어,撲滅하다
박명,1,단어,명사,한자어,薄命
박명,1,단어,명사,한자어,薄命
박명,2,단어,명사,한자어,薄明
박물관,0,단어,명사,한자어,博物館
박박,0,단어,부사,고유어,
박박,0,단어,부사,고유어,
박박,0,단어,부사,고유어,
박박,0,단어,부사,고유어,
박박,0,단어,부사,고유어,
박박,0,단어,부사,고유어,
박복하다,0,단어,형용사,혼종어,薄福하다
박봉,0,단어,명사,한자어,薄俸
박빙,0,단어,명사,한자어,薄氷
박빙,0,단어,명사,한자어,薄氷
박사,0,단어,명사,한자어,博士
박사,0,단어,명사,한자어,博士
박살,0,단어,명사,고유어,
박색,0,단어,명사,한자어,薄色
박수,0,단어,명사,한자어,拍手
박수갈채,0,단어,명사,한자어,拍手喝采
박수무당,0,단어,명사,고유어,
박수하다,0,단어,동사,혼종어,拍手하다
박스,0,단어,명사,외래어,box
박스,0,단어,명사,외래어,box
박스,0,단어,명사,외래어,box
박식하다,0,단어,형용사,혼종어,博識하다
박애,0,단어,명사,한자어,博愛
박약,0,단어,명사,한자어,薄弱
박약,0,단어,명사,한자어,薄弱
박약,0,단어,명사,한자어,薄弱
박약,0,단어,명사,한자어,薄弱
박약하다,0,단어,형용사,혼종어,薄弱하다
박약하다,0,단어,형용사,혼종어,薄弱하다
박약하다,0,단어,형용사,혼종어,薄弱하다
박약하다,0,단어,형용사,혼종어,薄弱하다
박음질,0,단어,명사,고유어,
박음질,0,단어,명사,고유어,
#NAME?,0,단어,접사,고유어,
#NAME?,0,단어,접사,고유어,
박이다,0,단어,동사,고유어,
박이다,0,단어,동사,고유어,
박자,0,단어,명사,한자어,拍子
박장대소,0,단어,명사,한자어,拍掌大笑
박장대소하다,0,단어,동사,혼종어,拍掌大笑하다
박절하다,0,단어,형용사,혼종어,迫切하다
박절하다,0,단어,형용사,혼종어,迫切하다
박정하다,0,단어,형용사,혼종어,薄情하다
박제,0,단어,명사,한자어,剝製
박제되다,0,단어,동사,혼종어,剝製되다
박제하다,0,단어,동사,혼종어,剝製하다
박쥐,0,단어,명사,고유어,
박진감,0,단어,명사,한자어,迫眞感
박진감,0,단어,명사,한자어,迫眞感
박차,0,단어,명사,한자어,拍車
박차,0,단어,명사,한자어,拍車
박차다,0,단어,동사,고유어,
박차다,0,단어,동사,고유어,
박차다,0,단어,동사,고유어,
박차다,0,단어,동사,고유어,
박치기,0,단어,명사,고유어,
박치기,0,단어,명사,고유어,
박탈,0,단어,명사,한자어,剝奪
박탈감,0,단어,명사,한자어,剝奪感
박탈당하다,0,단어,동사,고유어,
박탈되다,0,단어,동사,혼종어,剝奪되다
박탈하다,0,단어,동사,혼종어,剝奪하다
박테리아,0,단어,명사,외래어,bacteria
박토,0,단어,명사,한자어,薄土
박하다,0,단어,형용사,혼종어,薄하다
박하다,0,단어,형용사,혼종어,薄하다
박하다,0,단어,형용사,혼종어,薄하다
박하사탕,0,단어,명사,한자어,薄荷沙糖▽
박학,0,단어,명사,한자어,博學
박학다식,0,단어,명사,한자어,博學多識
박학하다,0,단어,형용사,혼종어,博學하다
박해,0,단어,명사,한자어,迫害
박해되다,0,단어,동사,혼종어,迫害되다
박해하다,0,단어,동사,혼종어,迫害하다
박혀-,0,단어,품사 없음,고유어,
박혁거세,0,단어,명사,한자어,朴赫居世
박히-,0,단어,품사 없음,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
박히다,0,단어,동사,고유어,
밖,0,단어,명사,고유어,
밖,0,단어,명사,고유어,
밖,0,단어,명사,고유어,
밖,0,단어,명사,고유어,
밖,0,단어,명사,고유어,
밖에,0,단어,조사,고유어,
반,1,단어,명사,한자어,半
반,1,단어,명사,한자어,半
반-,1,단어,접사,한자어,反
반-,1,단어,접사,한자어,反
반,2,단어,명사,한자어,班
반,2,단어,명사,한자어,班
반,2,단어,명사,한자어,班
반,2,단어,명사,한자어,班
반-,2,단어,접사,한자어,半
반-,2,단어,접사,한자어,半
반가우-,0,단어,품사 없음,고유어,
반가움,0,단어,명사,고유어,
반가워-,0,단어,품사 없음,고유어,
반가워하다,0,단어,동사,고유어,
반가이,0,단어,부사,고유어,
반감,0,단어,명사,한자어,反感
반감되다,0,단어,동사,혼종어,半減되다
반감하다,0,단어,동사,혼종어,半減하다
반갑-,0,단어,품사 없음,고유어,
반갑다,0,단어,형용사,고유어,
반값,0,단어,명사,혼종어,半값
반겨-,0,단어,품사 없음,고유어,
반격,0,단어,명사,한자어,反擊
반격하다,0,단어,동사,혼종어,反擊하다
반골,0,단어,명사,한자어,反骨/叛骨
반공,0,단어,명사,한자어,反共
반구,0,단어,명사,한자어,半球
반구형,0,단어,명사,한자어,半球形
반군,0,단어,명사,한자어,叛軍
반기-,0,단어,품사 없음,고유어,
반기,1,단어,명사,한자어,反旗
반기,2,단어,명사,한자어,半旗
반기,3,단어,명사,한자어,飯器
반기다,0,단어,동사,고유어,
반나마,0,단어,부사,혼종어,半나마
반나절,0,단어,명사,고유어,
반납,0,단어,명사,한자어,返納
반납하다,0,단어,동사,혼종어,返納하다
반년,0,단어,명사,한자어,半年
반농담조,0,단어,명사,한자어,半弄談調
반닫이,0,단어,명사,혼종어,半닫이
반달,1,단어,명사,혼종어,半달
반달,1,단어,명사,혼종어,半달
반달,2,단어,명사,혼종어,半달
반대,0,단어,명사,한자어,反對
반대,0,단어,명사,한자어,反對
반대급부,0,단어,명사,한자어,反對給付
반대되다,0,단어,동사,혼종어,反對되다
반대되다,0,단어,동사,혼종어,反對되다
반대말,0,단어,명사,혼종어,反對말
반대쪽,0,단어,명사,혼종어,反對쪽
반대파,0,단어,명사,한자어,反對派
반대편,0,단어,명사,한자어,反對便
반대편,0,단어,명사,한자어,反對便
반대표,0,단어,명사,한자어,反對票
반대하다,0,단어,동사,혼종어,反對하다
반도,0,단어,명사,한자어,半島
반도체,0,단어,명사,한자어,半導體
반독점,0,단어,명사,한자어,半獨占
반동,0,단어,명사,한자어,反動
반동,0,단어,명사,한자어,反動
반동분자,0,단어,명사,한자어,反動分子
반동성,0,단어,명사,한자어,反動性
반드시,0,단어,부사,고유어,
반들거리다,0,단어,동사,고유어,
반들대다,0,단어,동사,고유어,
반들반들,0,단어,부사,고유어,
반들반들,0,단어,부사,고유어,
반들반들하다,0,단어,형용사,고유어,
반듯반듯,0,단어,부사,고유어,
반듯반듯,0,단어,부사,고유어,
반듯반듯하다,0,단어,형용사,고유어,
반듯반듯하다,0,단어,형용사,고유어,
반듯이,0,단어,부사,고유어,
반듯하다,0,단어,형용사,고유어,
반듯하다,0,단어,형용사,고유어,
반등,0,단어,명사,한자어,反騰
반등하다,0,단어,동사,혼종어,反騰하다
반디,0,단어,명사,고유어,
반딧불,0,단어,명사,고유어,
반딧불,0,단어,명사,고유어,
반딧불이,0,단어,명사,고유어,
반라,0,단어,명사,한자어,半裸
반란,0,단어,명사,한자어,叛亂/反亂
반란군,0,단어,명사,한자어,叛亂軍
반란죄,0,단어,명사,한자어,叛亂罪
반려,1,단어,명사,한자어,伴侶
반려,2,단어,명사,한자어,返戾
반려되다,0,단어,동사,혼종어,返戾되다
반려자,0,단어,명사,한자어,伴侶者
