표제어,동형어 번호,구분,품사,고유어 여부,원어
쪼끔,1,단어,명사,고유어,
쪼끔,2,단어,부사,고유어,
쪼끔,2,단어,부사,고유어,
쪼다,1,단어,명사,고유어,
쪼다,2,단어,동사,고유어,
쪼들리다,0,단어,동사,고유어,
쪼르르,0,단어,부사,고유어,
쪼르르,0,단어,부사,고유어,
쪼르르,0,단어,부사,고유어,
쪼르르,0,단어,부사,고유어,
쪼르륵,0,단어,부사,고유어,
쪼르륵,0,단어,부사,고유어,
쪼르륵,0,단어,부사,고유어,
쪼르륵거리다,0,단어,동사,고유어,
쪼르륵거리다,0,단어,동사,고유어,
쪼르륵대다,0,단어,동사,고유어,
쪼르륵대다,0,단어,동사,고유어,
쪼르륵쪼르륵,0,단어,부사,고유어,
쪼르륵쪼르륵,0,단어,부사,고유어,
쪼르륵쪼르륵,0,단어,부사,고유어,
쪼르륵쪼르륵하다,0,단어,동사,고유어,
쪼르륵쪼르륵하다,0,단어,동사,고유어,
쪼르륵하다,0,단어,동사,고유어,
쪼르륵하다,0,단어,동사,고유어,
쪼이다,1,단어,동사,고유어,
쪼이다,1,단어,동사,고유어,
쪼이다,2,단어,동사,고유어,
쪼이다,2,단어,동사,고유어,
쪼이다,2,단어,동사,고유어,
쪼이다,2,단어,동사,고유어,
쪼잔하다,0,단어,형용사,고유어,
쪽-,0,단어,접사,고유어,
쪽-,0,단어,접사,고유어,
쪽,1,단어,명사,고유어,
쪽,2,단어,명사,고유어,
쪽,2,단어,명사,고유어,
쪽,3,단어,명사,고유어,
쪽,4,단어,의존 명사,고유어,
쪽,5,단어,의존 명사,고유어,
쪽,5,단어,의존 명사,고유어,
쪽마루,0,단어,명사,고유어,
쪽문,0,단어,명사,혼종어,쪽門
쪽박,0,단어,명사,고유어,
쪽박,0,부표제어,명사,,
쪽박,0,부표제어,명사,,
쪽배,0,단어,명사,고유어,
쪽빛,0,단어,명사,고유어,
쪽지,0,단어,명사,혼종어,쪽紙
쪽지,0,단어,명사,혼종어,쪽紙
쪽쪽,0,단어,부사,고유어,
쪽쪽,0,단어,부사,고유어,
쪽쪽,0,단어,부사,고유어,
쪽쪽,0,단어,부사,고유어,
쪽쪽,0,단어,부사,고유어,
쪽쪽,0,단어,부사,고유어,
쪽쪽,0,단어,부사,고유어,
쪽쪽,0,단어,부사,고유어,
쪽팔리다,0,단어,동사,고유어,
쫀득쫀득,0,단어,부사,고유어,
쫀쫀하다,0,단어,형용사,고유어,
쫀쫀하다,0,단어,형용사,고유어,
쫀쫀하다,0,단어,형용사,고유어,
쫄깃쫄깃,0,단어,부사,고유어,
쫄깃쫄깃하다,0,단어,형용사,고유어,
쫄깃하다,0,단어,형용사,고유어,
쫄딱,0,단어,부사,고유어,
쫄랑쫄랑,0,단어,부사,고유어,
쫄랑쫄랑,0,단어,부사,고유어,
쫄면,0,단어,명사,혼종어,쫄麵
쫄바지,0,단어,명사,고유어,
쫄쫄,0,단어,부사,고유어,
쫑그리다,0,단어,동사,고유어,
쫑그리다,0,단어,동사,고유어,
쫑긋,0,단어,부사,고유어,
쫑긋거리다,0,단어,동사,고유어,
쫑긋대다,0,단어,동사,고유어,
쫑긋쫑긋,0,단어,부사,고유어,
쫑긋쫑긋하다,1,단어,동사,고유어,
쫑긋쫑긋하다,2,단어,형용사,고유어,
쫑긋하다,1,단어,동사,고유어,
쫑긋하다,2,단어,형용사,고유어,
쫑알거리다,0,단어,동사,고유어,
쫑알대다,0,단어,동사,고유어,
쫑알쫑알,0,단어,부사,고유어,
쫑알쫑알하다,0,단어,동사,고유어,
쫓겨-,0,단어,품사 없음,고유어,
쫓겨나-,0,단어,품사 없음,고유어,
쫓겨나다,0,단어,동사,고유어,
쫓기-,0,단어,품사 없음,고유어,
쫓기다,0,단어,동사,고유어,
쫓기다,0,단어,동사,고유어,
쫓기다,0,단어,동사,고유어,
쫓다,0,단어,동사,고유어,
쫓다,0,단어,동사,고유어,
쫓다,0,단어,동사,고유어,
쫓아가다,0,단어,동사,고유어,
쫓아가다,0,단어,동사,고유어,
쫓아내다,0,단어,동사,고유어,
쫓아내다,0,단어,동사,고유어,
쫓아내다,0,단어,동사,고유어,
쫓아다니다,0,단어,동사,고유어,
쫓아다니다,0,단어,동사,고유어,
쫓아오다,0,단어,동사,고유어,
쫓아오다,0,단어,동사,고유어,
쫙,0,단어,부사,고유어,
쫙,0,단어,부사,고유어,
쫙,0,단어,부사,고유어,
쫙,0,단어,부사,고유어,
쬐금,1,단어,명사,고유어,
쬐금,2,단어,부사,고유어,
쬐끔,1,단어,명사,고유어,
쬐끔,2,단어,부사,고유어,
쬐다,0,단어,동사,고유어,
쬐다,0,단어,동사,고유어,
쭈그러지다,0,단어,동사,고유어,
쭈그러지다,0,단어,동사,고유어,
쭈그리다,0,단어,동사,고유어,
쭈그리다,0,단어,동사,고유어,
쭈글쭈글,0,단어,부사,고유어,
쭈글쭈글하다,0,단어,형용사,고유어,
쭈르르,0,단어,부사,고유어,
쭈르르,0,단어,부사,고유어,
쭈르르,0,단어,부사,고유어,
쭈르르,0,단어,부사,고유어,
쭈뼛,0,단어,부사,고유어,
쭈뼛,0,단어,부사,고유어,
쭈뼛,0,단어,부사,고유어,
쭈뼛,0,단어,부사,고유어,
쭈뼛거리다,0,단어,동사,고유어,
쭈뼛거리다,0,단어,동사,고유어,
쭈뼛거리다,0,단어,동사,고유어,
쭈뼛거리다,0,단어,동사,고유어,
쭈뼛대다,0,단어,동사,고유어,
쭈뼛대다,0,단어,동사,고유어,
쭈뼛대다,0,단어,동사,고유어,
쭈뼛대다,0,단어,동사,고유어,
쭈뼛쭈뼛,0,단어,부사,고유어,
쭈뼛쭈뼛,0,단어,부사,고유어,
쭈뼛쭈뼛,0,단어,부사,고유어,
쭈뼛쭈뼛,0,단어,부사,고유어,
쭈뼛쭈뼛하다,1,단어,동사,고유어,
쭈뼛쭈뼛하다,1,단어,동사,고유어,
쭈뼛쭈뼛하다,1,단어,동사,고유어,
쭈뼛쭈뼛하다,1,단어,동사,고유어,
쭈뼛쭈뼛하다,2,단어,형용사,고유어,
쭈뼛하다,1,단어,동사,고유어,
쭈뼛하다,1,단어,동사,고유어,
쭈뼛하다,1,단어,동사,고유어,
쭈뼛하다,1,단어,동사,고유어,
쭈뼛하다,2,단어,형용사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉,0,단어,부사,고유어,
쭉정이,0,단어,명사,고유어,
쭉정이,0,단어,명사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
쭉쭉,0,단어,부사,고유어,
#NAME?,0,단어,접사,고유어,
쯧쯧,1,단어,부사,고유어,
쯧쯧,2,단어,감탄사,고유어,
쯧쯧거리다,0,단어,동사,고유어,
쯧쯧대다,0,단어,동사,고유어,
찌,0,단어,명사,고유어,
찌-,0,단어,품사 없음,고유어,
찌개,0,단어,명사,고유어,
찌그러뜨리다,0,단어,동사,고유어,
찌그러뜨리다,0,단어,동사,고유어,
찌그러지다,0,단어,동사,고유어,
찌그러지다,0,단어,동사,고유어,
찌그러지다,0,단어,동사,고유어,
찌그리다,0,단어,동사,고유어,
찌그리다,0,단어,동사,고유어,
찌꺼기,0,단어,명사,고유어,
찌꺼기,0,단어,명사,고유어,
찌꺼기,0,단어,명사,고유어,
찌다,1,단어,동사,고유어,
찌다,2,단어,동사,고유어,
찌다,2,단어,동사,고유어,
찌들다,0,단어,동사,고유어,
찌들다,0,단어,동사,고유어,
찌르-,0,단어,품사 없음,고유어,
찌르다,0,단어,동사,고유어,
찌르다,0,단어,동사,고유어,
찌르다,0,단어,동사,고유어,
찌르다,0,단어,동사,고유어,
찌르다,0,단어,동사,고유어,
찌르다,0,단어,동사,고유어,
찌르다,0,부표제어,동사,,
찌르르,0,단어,부사,고유어,
찌르르,0,단어,부사,고유어,
찌르르하다,0,단어,형용사,고유어,
찌르르하다,0,단어,형용사,고유어,
찌르릉,0,단어,부사,고유어,
찌릿찌릿,0,단어,부사,고유어,
찌릿찌릿,0,단어,부사,고유어,
찌릿하다,0,단어,형용사,고유어,
찌릿하다,0,단어,형용사,고유어,
찌부러지다,0,단어,동사,고유어,
찌부러지다,0,단어,동사,고유어,
찌부러지다,0,단어,동사,고유어,
찌뿌드드하다,0,단어,형용사,고유어,
찌뿌드드하다,0,단어,형용사,고유어,
찌뿌드드하다,0,단어,형용사,고유어,
찌우다,0,단어,동사,고유어,
찌찌,0,단어,명사,외래어,←chichi[乳]
찌푸리다,0,단어,동사,고유어,
찌푸리다,0,단어,동사,고유어,
찍,1,단어,부사,고유어,
찍,1,단어,부사,고유어,
찍,2,단어,부사,고유어,
찍,2,단어,부사,고유어,
찍다,1,단어,동사,고유어,
찍다,1,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍다,2,단어,동사,고유어,
찍소리,0,단어,명사,고유어,
찍찍,1,단어,부사,고유어,
찍찍,1,단어,부사,고유어,
찍찍,1,단어,부사,고유어,
찍찍,2,단어,부사,고유어,
찍찍,2,단어,부사,고유어,
찍찍,2,단어,부사,고유어,
-찍하-,0,단어,접사,고유어,
찍혀-,0,단어,품사 없음,고유어,
찍히-,0,단어,품사 없음,고유어,
찍히다,1,단어,동사,고유어,
찍히다,2,단어,동사,고유어,
찍히다,2,단어,동사,고유어,
찍히다,2,단어,동사,고유어,
찍히다,2,단어,동사,고유어,
찍히다,2,단어,동사,고유어,
찍히다,2,단어,동사,고유어,
찍히다,2,단어,동사,고유어,
찐득거리다,0,단어,동사,고유어,
찐득거리다,0,단어,동사,고유어,
찐득대다,0,단어,동사,고유어,
찐득대다,0,단어,동사,고유어,
찐득찐득,0,단어,부사,고유어,
찐득찐득,0,단어,부사,고유어,
찐득찐득,0,단어,부사,고유어,
찐득찐득하다,1,단어,동사,고유어,
찐득찐득하다,1,단어,동사,고유어,
찐득찐득하다,2,단어,형용사,고유어,
찐득찐득하다,2,단어,형용사,고유어,
찐득하다,0,단어,형용사,고유어,
찐득하다,0,단어,형용사,고유어,
찐만두,0,단어,명사,혼종어,찐饅頭
찐빵,0,단어,명사,고유어,
찔끔,1,단어,부사,고유어,
찔끔,1,단어,부사,고유어,
찔끔,1,단어,부사,고유어,
찔끔,1,단어,부사,고유어,
찔끔,2,단어,부사,고유어,
찔끔거리다,0,단어,동사,고유어,
찔끔거리다,0,단어,동사,고유어,
찔끔거리다,0,단어,동사,고유어,
찔끔거리다,0,단어,동사,고유어,
찔끔대다,0,단어,동사,고유어,
찔끔대다,0,단어,동사,고유어,
찔끔대다,0,단어,동사,고유어,
찔끔대다,0,단어,동사,고유어,
찔끔찔끔,0,단어,부사,고유어,
찔끔찔끔,0,단어,부사,고유어,
찔끔찔끔,0,단어,부사,고유어,
찔끔찔끔,0,단어,부사,고유어,
찔끔찔끔하다,0,단어,동사,고유어,
찔끔찔끔하다,0,단어,동사,고유어,
찔끔찔끔하다,0,단어,동사,고유어,
찔끔찔끔하다,0,단어,동사,고유어,
찔끔하다,1,단어,동사,고유어,
찔끔하다,1,단어,동사,고유어,
찔끔하다,1,단어,동사,고유어,
찔끔하다,1,단어,동사,고유어,
찔끔하다,2,단어,동사,고유어,
찔러-,0,단어,품사 없음,고유어,
찔레꽃,0,단어,명사,고유어,
찔리다,0,단어,동사,고유어,
찔리다,0,단어,동사,고유어,
찜,0,단어,명사,고유어,
찜,0,단어,명사,고유어,
찜,0,단어,명사,고유어,
찜,0,단어,명사,고유어,
찜질,0,단어,명사,고유어,
찜질,0,단어,명사,고유어,
찜질,0,단어,명사,고유어,
찜질방,0,단어,명사,혼종어,찜질房
찜질하다,0,단어,동사,고유어,
찜질하다,0,단어,동사,고유어,
찜질하다,0,단어,동사,고유어,
찜찜하다,0,단어,형용사,고유어,
찜통,0,단어,명사,고유어,
찝쩍거리다,0,단어,동사,고유어,
찝쩍거리다,0,단어,동사,고유어,
찝쩍대다,0,단어,동사,고유어,
찝쩍대다,0,단어,동사,고유어,
찝쩍이다,0,단어,동사,고유어,
찝쩍이다,0,단어,동사,고유어,
찝쩍찝쩍,0,단어,부사,고유어,
찝쩍찝쩍,0,단어,부사,고유어,
찝쩍찝쩍하다,0,단어,동사,고유어,
찝쩍찝쩍하다,0,단어,동사,고유어,
찝찔하다,0,단어,형용사,고유어,
찝찔하다,0,단어,형용사,고유어,
찝찝하다,0,단어,형용사,고유어,
찡그리다,0,단어,동사,고유어,
찡긋,0,단어,부사,고유어,
찡긋거리다,0,단어,동사,고유어,
찡긋대다,0,단어,동사,고유어,
찡긋찡긋,0,단어,부사,고유어,
찡긋찡긋하다,0,단어,동사,고유어,
찡긋하다,0,단어,동사,고유어,
찡찡,0,단어,부사,고유어,
찡하다,1,단어,동사,고유어,
찡하다,1,단어,동사,고유어,
찡하다,2,단어,형용사,고유어,
찢기다,0,단어,동사,고유어,
찢기다,0,단어,동사,고유어,
찢다,0,단어,동사,고유어,
찢다,0,단어,동사,고유어,
찢다,0,단어,동사,고유어,
찢어발기다,0,단어,동사,고유어,
찢어지다,0,단어,동사,고유어,
찢어지다,0,단어,동사,고유어,
찧다,0,단어,동사,고유어,
찧다,0,단어,동사,고유어,
찧다,0,단어,동사,고유어,
찧다,0,부표제어,동사,,
#NAME?,0,단어,접사,한자어,次
차,1,단어,명사,고유어,
차-,1,단어,접사,고유어,
차,2,단어,명사,한자어,車
차,2,단어,명사,한자어,車
차,2,단어,명사,한자어,車
차,2,부표제어,명사,,
차-,2,단어,품사 없음,고유어,
차,3,단어,명사,한자어,差
차,3,단어,명사,한자어,差
차-,3,단어,품사 없음,고유어,
차,4,단어,의존 명사,한자어,次
차,4,단어,의존 명사,한자어,次
차,4,단어,의존 명사,한자어,次
차가우-,0,단어,품사 없음,고유어,
차가워-,0,단어,품사 없음,고유어,
차감하다,0,단어,동사,혼종어,差減하다
차갑-,0,단어,품사 없음,고유어,
차갑다,0,단어,형용사,고유어,
차갑다,0,단어,형용사,고유어,
차겁다,0,단어,형용사,고유어,
차고,0,단어,명사,한자어,車庫
차곡차곡,0,단어,부사,고유어,
차곡차곡,0,단어,부사,고유어,
차관,1,단어,명사,한자어,次官
차관,2,단어,명사,한자어,借款
차광,0,단어,명사,한자어,遮光
차근차근,0,단어,부사,고유어,
차근차근하다,0,단어,형용사,고유어,
차근차근히,0,단어,부사,고유어,
차근하다,0,단어,형용사,고유어,
차근히,0,단어,부사,고유어,
차기,0,단어,명사,한자어,次期
차남,0,단어,명사,한자어,次男
차녀,0,단어,명사,한자어,次女
차다,1,단어,동사,고유어,
차다,1,단어,동사,고유어,
차다,1,단어,동사,고유어,
차다,1,단어,동사,고유어,
차다,1,단어,동사,고유어,
차다,1,단어,동사,고유어,
차다,1,단어,동사,고유어,
차다,1,부표제어,동사,,
차다,1,부표제어,동사,,
차다,2,단어,동사,고유어,
